transaction_id,revenue_at_risk,risk_score,risk_level,root_cause,risk_factors,recommended_recovery_window
txn_64c4ea93,2551.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_b86b46ad,19478.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_9d3c407c,34856.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_a56ba0a8,7097.0,40,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_04a1d72d,46013.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_0447aa6a,42281.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_d335054f,32416.0,50,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_ff74e6f1,37799.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 40 days overdue""]",1-3 days
txn_a98e31bc,31453.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_59e6cfb6,26332.0,30,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed""]",24 hours
txn_4bb38cf4,20977.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 74 days overdue""]",1-3 days
txn_cccda999,27341.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_3172bc72,14286.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 63 days overdue""]",1-3 days
txn_f8072ff4,25683.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_4abd392a,14243.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments""]",1-3 days
txn_2be21c48,31216.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_789ad8d2,36493.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 75 days overdue""]",1-3 days
txn_0ce7435e,2139.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_81b7cbf3,3126.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_aa7b4256,11538.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_9341cc8c,17346.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 56 days overdue""]",1-3 days
txn_1bfb7ad2,15205.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_4e020166,16733.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_a5ee1ae2,10521.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 68 days overdue""]",1-3 days
txn_73c22c7e,29849.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3b9aca06,21727.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 46 days overdue""]",1-3 days
txn_4094eaf4,41629.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_6f8c8130,46460.0,50,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_f04d133d,3508.0,50,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_ffa3606c,18561.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_22beaae8,29283.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_27462b15,19067.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 73 days overdue""]",1-3 days
txn_86810f38,1119.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_1f4191cf,30964.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_b6f2513e,10002.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_631d4f27,47869.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_aca31c1e,7267.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_a449d458,1480.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_ba52824d,25096.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_0f8b91fa,17177.0,30,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed""]",24 hours
txn_83aab9e8,43318.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 69 days overdue""]",1-3 days
txn_f3d7ce65,40873.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_5952f9b9,35456.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_a312aa0e,4678.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_a52660b8,1385.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_586fbf6d,18230.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_678a322e,21580.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 63 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_22fe1603,22744.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_ea36da9e,2833.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_c475f8f5,9628.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_31461b14,5607.0,40,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_1f45c6b5,38350.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_020e92d3,7164.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_455e89fb,13875.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_05281a97,35900.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_c3b380fc,42850.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_6c98c157,4557.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_09a5a4d5,8979.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_fe35d249,27298.0,50,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_00215498,15907.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 57 days overdue""]",1-3 days
txn_a9095300,31399.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 53 days overdue""]",1-3 days
txn_e3a588c7,9910.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 34 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_77b65b92,48573.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_a63840e5,3495.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_831afd39,378.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_8a022314,26577.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_569f5427,26782.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 35 days overdue""]",1-3 days
txn_05bd2b43,42459.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_a554fc24,4089.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 41 days overdue""]",1-3 days
txn_39e18da7,10825.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 68 days overdue""]",1-3 days
txn_090294af,47845.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 30 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_cc6af726,32795.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 89 days overdue""]",1-3 days
txn_93d619a1,6835.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_6baa9ab8,3397.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 24 days overdue""]",1-3 days
txn_0061b467,42741.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 19 days overdue""]",1-3 days
txn_5fd9492e,45436.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_417634c5,19266.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_98d86472,8194.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_2ca4d852,8629.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_126577a7,48760.0,50,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_a82cc1c9,38519.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_0403beef,48661.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_d850bef7,1436.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_920dac01,37000.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_8f5faffb,3600.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 84 days overdue""]",1-3 days
txn_07401ce9,39295.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 27 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_c8392992,25318.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3033ef8c,17641.0,50,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_d668692a,25289.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_a8d6ef5e,47061.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 19 days overdue""]",1-3 days
txn_9aa576d7,7871.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_91405c1b,47823.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_6705dfba,47714.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_6cded9d4,49956.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 90 days overdue""]",1-3 days
txn_bcca50cb,30854.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 57 days overdue""]",1-3 days
txn_eed9eb28,44212.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_fc30466b,14451.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_23b1c9c6,3765.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_27f5ae95,30848.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_06536291,46192.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 81 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_fef12146,28015.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_18bd3d5e,19203.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 40 days overdue""]",1-3 days
txn_9163dd81,22532.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 67 days overdue""]",1-3 days
txn_edf4cc71,31853.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_dba773c9,34173.0,50,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_db9515fd,41628.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_aa6c7099,6630.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_4ea0e02e,47113.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_b3053dcf,31724.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_f31d4aa1,34281.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_49faf225,38625.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 69 days overdue""]",1-3 days
txn_c57ba45d,29781.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_2fb9a847,26828.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_72264759,24853.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_0675f9e5,337.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 59 days overdue""]",1-3 days
txn_75424bd9,33611.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_8415d04a,8903.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_191f6dbf,20361.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_93088a62,2449.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_cc4d0477,23985.0,40,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",24 hours
txn_6179001b,23092.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 30 days overdue""]",1-3 days
txn_fcbdcbf2,23901.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 86 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_b1e2097a,23817.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 62 days overdue""]",1-3 days
txn_e5ce4481,23742.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 66 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_e8e54980,7963.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 75 days overdue""]",1-3 days
txn_5436407e,7730.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_9197aed9,43402.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 85 days overdue""]",1-3 days
txn_f4e3ed71,23296.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_c995b989,42617.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_24e87e74,12268.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_4bc2c760,30503.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments""]",15-30 minutes
txn_580c0b6a,1705.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_d15d45d6,12594.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_325d2d4c,44876.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_36f689ef,49156.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_01bd84c1,47007.0,50,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_2e94ae47,11278.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_173166c8,13434.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_de983fda,16113.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_d1c9c2fb,31038.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments"", ""Invoice is 21 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_f9215a8c,39535.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_59dccd46,44142.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_9d00c6c5,157.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 33 days overdue""]",1-3 days
txn_0fa3b4f1,3326.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 55 days overdue""]",1-3 days
txn_860f577f,27311.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 52 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_252aa90e,28923.0,40,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_28f4511d,6763.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_3b630132,44560.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3c53c4d2,49545.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_e846df0e,18702.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_2aeeff17,7730.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 53 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_d6e4eb85,25298.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3542e610,21750.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_acb48ce4,42524.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_9d64f98b,38111.0,40,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",24 hours
txn_5b07ab18,9160.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_a719f107,34238.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_4175467c,34061.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_2a31c161,16201.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 79 days overdue""]",1-3 days
txn_7d74353f,35157.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_e3ed7713,39462.0,40,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 3 previous failed payments""]",24-48 hours
txn_c08a807d,31504.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_a832beef,42839.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_094c37a4,26274.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_f8554844,20818.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_cfb9bf07,1405.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_7fe6deb1,47108.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 86 days overdue""]",1-3 days
txn_363b726f,35597.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_2694a915,5089.0,30,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed""]",24 hours
txn_47d3b167,17280.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_cafa3c6c,49117.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 83 days overdue""]",1-3 days
txn_ff14be01,20894.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_b4fd1a8d,7220.0,50,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_078ea7a6,49805.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 17 days overdue""]",1-3 days
txn_e08aad52,48029.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_12d5b80f,13808.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_fa9b2972,48153.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_c1d63f23,35944.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments""]",30-60 minutes
txn_1626246d,35028.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_968310c6,16837.0,50,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_e6647755,127.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_15321f6c,4819.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 51 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_2c573eca,18095.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
